PID,Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
PID-790EA4A740A1,R004540,L003057,C00402,P00117,2023-09-13,100200,112224.0,Negotiated,730,15,Completed,9,True,True,False,0
PID-D30E28570956,R004541,L003057,C00402,P00117,2024-09-12,100200,114228.0,Negotiated,730,6,Completed,26,True,False,False,3
PID-65043C0873C2,R004542,L003058,C00403,P00072,2025-11-01,41644,37479.6,Automatic,365,10,Pending,14,True,False,True,3
PID-989E47B494D2,R004543,L003058,C00403,P00072,2026-11-01,41644,44559.08,Negotiated,365,13,Completed,23,True,False,False,2
PID-FC32046EDB57,R004544,L003059,C00404,P00263,2023-07-22,10752,9676.8,Automatic,365,13,Declined,11,False,True,False,2
PID-289579A00C84,R004545,L003060,C00404,P00261,2025-07-29,22944,19043.52,Automatic,365,3,Declined,18,True,False,False,1
PID-99CA6C944A98,R004546,L003060,C00404,P00261,2026-07-29,22944,20190.72,Automatic,365,21,Declined,1,True,True,True,1
PID-E820EFC17388,R004547,L003060,C00404,P00261,2027-07-29,22944,25467.84,Negotiated,730,21,Declined,1,True,False,False,0
PID-1D24AA76119B,R004548,L003061,C00404,P00262,2020-11-03,145382,130843.8,Negotiated,730,24,Pending,29,True,False,True,2
PID-C5E42633D339,R004549,L003061,C00404,P00262,2020-12-03,145382,149743.46,Automatic,1095,25,Pending,7,False,False,False,0
PID-3688A41EC915,R004550,L003061,C00404,P00262,2021-01-02,145382,155558.74,Manual,730,7,Pending,29,False,True,True,1
PID-EEBC87930F22,R004551,L003064,C00404,P00181,2022-06-05,44528,51207.2,Negotiated,1095,7,Pending,0,False,False,False,2
PID-8685A540C49B,R004552,L003064,C00404,P00181,2023-06-05,44528,53433.6,Manual,1095,20,Pending,5,False,False,False,1
PID-509F09CD7D91,R004553,L003064,C00404,P00181,2024-06-04,44528,48535.52,Negotiated,365,2,Pending,16,False,False,False,1
PID-07752D408401,R004554,L003065,C00404,P00038,2022-04-09,15106,17674.02,Automatic,365,4,Declined,22,False,False,True,0
PID-58F3DB2812D2,R004555,L003065,C00404,P00038,2023-04-09,15106,17069.78,Manual,1095,14,Declined,25,False,False,True,2
PID-EAA90C89C88A,R004556,L003066,C00405,P00081,2023-06-30,67322,54530.82,Automatic,1095,9,Declined,18,False,False,False,2
PID-80CDD3716F02,R004557,L003067,C00405,P00080,2022-11-26,105228,108384.84,Automatic,730,24,Declined,12,False,True,False,3
PID-6119DAB9D79C,R004558,L003067,C00405,P00080,2023-02-24,105228,90496.08,Negotiated,365,17,Completed,28,True,True,True,0
PID-44BF3FB2BCCB,R004559,L003067,C00405,P00080,2023-05-25,105228,110489.4,Automatic,730,7,Completed,26,True,True,False,0
PID-C4F2BA0A9C13,R004560,L003068,C00405,P00134,2024-03-20,5901,4720.8,Manual,730,23,Completed,15,True,False,True,0
PID-1F5E14ACD5FF,R004561,L003069,C00405,P00135,2021-03-17,93249,100708.92,Manual,365,24,Declined,30,True,True,False,3
PID-F92F39A76419,R004562,L003069,C00405,P00135,2021-04-16,93249,102573.9,Negotiated,365,22,Pending,0,True,False,True,3
PID-9845AADFB12B,R004563,L003072,C00405,P00038,2021-01-01,48970,50928.8,Manual,1095,13,Completed,4,False,True,True,3
PID-B498F0C63A4D,R004564,L003072,C00405,P00038,2022-01-01,48970,41134.8,Manual,365,9,Declined,29,True,False,False,3
PID-1D3ECAF49500,R004565,L003073,C00405,P00040,2022-06-22,58788,56436.48,Negotiated,365,2,Completed,8,False,False,True,3
PID-0FE113DB3458,R004566,L003076,C00405,P00079,2026-12-29,33170,36487.0,Negotiated,1095,23,Completed,2,False,False,True,3
PID-FB01D8AACAF5,R004567,L003076,C00405,P00079,2028-12-28,33170,27531.1,Negotiated,730,23,Pending,29,True,False,True,0
PID-5A69F82443DC,R004568,L003077,C00405,P00001,2025-07-02,131553,140761.71,Automatic,730,12,Declined,12,True,False,False,3
PID-FAAECCFF296C,R004569,L003078,C00405,P00140,2024-08-02,77900,83353.0,Negotiated,365,10,Completed,8,False,True,False,3
PID-80ECAD92CBF9,R004570,L003078,C00405,P00140,2025-08-02,77900,74784.0,Automatic,730,14,Declined,14,True,False,False,3
PID-5EA3602AB537,R004571,L003079,C00405,P00141,2022-06-03,53592,49840.56,Manual,730,8,Declined,28,True,True,False,1
PID-AF927160A9FC,R004572,L003079,C00405,P00141,2023-06-03,53592,48232.8,Automatic,365,6,Completed,27,True,False,False,1
PID-CF04190B17E7,R004573,L003079,C00405,P00141,2024-06-02,53592,53056.08,Automatic,730,7,Declined,15,True,True,True,2
PID-B266C7554656,R004574,L003080,C00405,P00139,2021-02-08,90045,88244.1,Negotiated,1095,16,Declined,13,True,False,False,1
PID-3A388BF70015,R004575,L003080,C00405,P00139,2021-05-09,90045,79239.6,Automatic,1095,5,Declined,15,False,False,False,1
PID-2B554536EECB,R004576,L003080,C00405,P00139,2021-08-07,90045,82841.4,Manual,365,6,Completed,23,True,False,True,0
PID-2E7D86078889,R004577,L003082,C00405,P00153,2024-08-20,59696,48950.72,Automatic,1095,20,Completed,7,False,False,True,1
PID-1CA31A989A90,R004578,L003082,C00405,P00153,2027-08-20,59696,56114.24,Automatic,1095,9,Pending,1,False,False,True,2
PID-47068A3EEB7D,R004579,L003083,C00405,P00155,2022-05-26,131502,120981.84,Negotiated,1095,20,Pending,26,True,False,False,3
PID-1586B21E8CD0,R004580,L003083,C00405,P00155,2022-08-24,131502,136762.08,Negotiated,365,19,Declined,24,False,False,True,2
PID-31E812387FAD,R004581,L003083,C00405,P00155,2022-11-22,131502,120981.84,Negotiated,365,1,Declined,8,True,False,False,3
PID-4EE30B3D14B0,R004582,L003084,C00405,P00149,2024-12-03,177366,166724.04,Manual,730,18,Declined,5,True,False,True,3
PID-7BF8A27E48B5,R004583,L003084,C00405,P00149,2025-12-03,177366,191555.28,Manual,365,7,Declined,2,True,False,False,1
PID-D8522A9EA167,R004584,L003084,C00405,P00149,2026-12-03,177366,177366.0,Automatic,365,8,Pending,13,True,True,False,1
PID-17291DB58538,R004585,L003085,C00405,P00158,2021-05-18,102000,102000.0,Automatic,1095,24,Pending,12,False,False,False,1
PID-07C5694C0282,R004586,L003086,C00405,P00198,2022-10-31,77644,79196.88,Manual,730,24,Pending,17,False,False,False,0
PID-0DBCD08ED72E,R004587,L003086,C00405,P00198,2023-10-31,77644,82302.64,Automatic,365,2,Pending,28,False,False,True,0
PID-2C0B59C4F6DB,R004588,L003086,C00405,P00198,2024-10-30,77644,79973.32,Automatic,1095,17,Declined,11,False,True,False,1
PID-1B760855686E,R004589,L003087,C00405,P00203,2023-07-22,50526,57094.38,Manual,365,16,Declined,28,False,False,True,0
PID-6DD3CEF0491A,R004590,L003088,C00405,P00032,2024-07-09,151598,163725.84,Negotiated,1095,11,Pending,27,False,False,False,3
PID-E0D3EE761029,R004591,L003088,C00405,P00032,2025-07-09,151598,133406.24,Negotiated,730,11,Pending,5,False,True,False,1
PID-4B4A5C88BCEC,R004592,L003088,C00405,P00032,2026-07-09,151598,128858.3,Negotiated,730,18,Pending,8,True,True,True,3
PID-ACFDDEB79BA0,R004593,L003090,C00406,P00067,2022-08-24,129280,152550.4,Automatic,365,21,Pending,23,True,False,False,1
PID-DD7EFE0FD3C3,R004594,L003094,C00406,P00134,2021-09-04,16579,17739.53,Manual,730,2,Completed,15,False,True,True,3
PID-6A1AF2A660E5,R004595,L003094,C00406,P00134,2022-09-04,16579,19729.01,Negotiated,365,19,Declined,17,False,False,True,3
PID-CC5FF0624AFD,R004596,L003094,C00406,P00134,2023-09-04,16579,15086.89,Automatic,365,22,Pending,26,False,True,False,3
PID-DE01116BC277,R004597,L003096,C00406,P00136,2020-07-09,161184,130559.04,Negotiated,730,16,Pending,21,True,False,False,1
PID-8E9609457BAD,R004598,L003096,C00406,P00136,2020-10-07,161184,170855.04,Negotiated,365,1,Pending,5,False,False,False,0
PID-38DED5D32D47,R004599,L003096,C00406,P00136,2021-01-05,161184,188585.28,Manual,730,2,Pending,21,False,True,True,2
PID-82DBAB9A35F1,R004600,L003097,C00406,P00160,2024-02-27,9828,9828.0,Negotiated,365,6,Completed,9,True,True,True,3
PID-D744744A77CF,R004601,L003098,C00406,P00161,2024-11-19,13497,14711.73,Manual,730,0,Completed,21,True,True,True,1
PID-C35E2F383992,R004602,L003098,C00406,P00161,2025-11-19,13497,15926.46,Automatic,730,19,Completed,4,False,True,False,0
PID-AB19407CA55F,R004603,L003098,C00406,P00161,2026-11-19,13497,12552.21,Automatic,365,12,Completed,24,True,False,True,0
PID-B54E34DE7318,R004604,L003099,C00406,P00162,2024-11-06,15330,13797.0,Automatic,365,10,Completed,17,True,False,True,1
PID-7BAE9138177B,R004605,L003100,C00406,P00059,2025-05-25,182358,151357.14,Automatic,730,24,Pending,8,False,False,False,2
PID-AE43BF86124F,R004606,L003100,C00406,P00059,2026-05-25,182358,167769.36,Automatic,1095,5,Declined,7,False,True,True,1
PID-4B47BBF17D1A,R004607,L003100,C00406,P00059,2027-05-25,182358,155004.3,Automatic,1095,17,Completed,30,False,False,True,0
PID-2250E7B9E1B7,R004608,L003101,C00406,P00058,2024-04-04,50864,54933.12,Manual,730,14,Declined,21,False,False,True,1
PID-350A16D6176B,R004609,L003103,C00406,P00025,2023-04-11,29714,32982.54,Negotiated,365,18,Pending,5,True,False,False,1
PID-040A7D8BB187,R004610,L003103,C00406,P00025,2023-07-10,29714,35656.8,Manual,1095,8,Pending,26,False,False,True,3
PID-E503A6BFBD57,R004611,L003103,C00406,P00025,2023-10-08,29714,28525.44,Negotiated,730,6,Completed,28,False,False,False,0
PID-6C6E1C5F1EF0,R004612,L003104,C00406,P00205,2025-01-28,220305,237929.4,Negotiated,1095,7,Declined,13,True,False,True,2
PID-20BC05734C7F,R004613,L003104,C00406,P00205,2025-02-27,220305,215898.9,Automatic,730,25,Declined,2,False,True,True,3
PID-C88BAEAE5406,R004614,L003104,C00406,P00205,2025-03-29,220305,262162.95,Manual,1095,24,Pending,13,False,True,False,1
PID-BE5E2F3C422F,R004615,L003105,C00407,P00008,2023-06-27,69120,72576.0,Automatic,1095,23,Declined,14,True,True,False,3
PID-A28E25837469,R004616,L003105,C00407,P00008,2024-06-26,69120,81561.6,Negotiated,1095,2,Declined,12,True,False,False,0
PID-803AD1F07189,R004617,L003105,C00407,P00008,2025-06-26,69120,60825.6,Manual,1095,14,Declined,2,True,True,True,3
PID-E64D363B8D0F,R004618,L003106,C00407,P00016,2024-12-31,151971,180845.49,Automatic,1095,11,Declined,6,False,False,True,0
PID-D56A63B8C581,R004619,L003107,C00407,P00101,2023-11-05,166479,144836.73,Negotiated,365,24,Completed,20,False,True,False,3
PID-AF602D8709A6,R004620,L003107,C00407,P00101,2025-11-04,166479,136512.78,Manual,1095,8,Completed,30,False,False,False,2
PID-DD2D7DF497FB,R004621,L003108,C00407,P00099,2023-05-01,22077,24284.7,Manual,730,22,Completed,17,True,False,True,2
PID-B3808F42F9AD,R004622,L003108,C00407,P00099,2024-04-30,22077,25388.55,Manual,365,14,Pending,10,True,False,False,0
PID-03AD6D12B857,R004623,L003109,C00407,P00100,2023-11-12,122640,120187.2,Manual,1095,16,Completed,18,False,False,True,3
PID-71FBAFBC85C5,R004624,L003109,C00407,P00100,2023-12-12,122640,98112.0,Automatic,1095,17,Pending,29,True,False,True,2
PID-F78596233D1C,R004625,L003110,C00407,P00233,2023-02-22,69890,68492.2,Negotiated,730,3,Declined,27,False,True,False,1
PID-5FCA1E8CAF1D,R004626,L003112,C00407,P00027,2022-09-12,35995,32035.55,Negotiated,365,13,Pending,9,True,True,True,2
PID-E0DA4378C1F3,R004627,L003112,C00407,P00027,2022-12-11,35995,39594.5,Negotiated,365,25,Pending,15,True,True,False,0
PID-27C1182C8DE5,R004628,L003113,C00407,P00028,2021-05-28,48484,49938.52,Negotiated,730,17,Completed,10,True,False,False,2
PID-65E97B7C5BAB,R004629,L003113,C00407,P00028,2022-05-28,48484,58180.8,Negotiated,730,6,Completed,12,True,True,True,0
PID-1C1CBF15EEA3,R004630,L003113,C00407,P00028,2023-05-28,48484,53817.24,Negotiated,1095,13,Declined,25,True,True,True,0
PID-C0603D05DC73,R004631,L003114,C00407,P00025,2021-08-12,21122,18164.92,Negotiated,365,4,Declined,2,True,False,False,3
PID-B9B22EA0F51A,R004632,L003114,C00407,P00025,2021-11-10,21122,24290.3,Negotiated,365,8,Declined,16,False,True,False,0
PID-BB5061F8CFF2,R004633,L003114,C00407,P00025,2022-02-08,21122,25346.4,Manual,365,10,Declined,17,False,True,True,0
PID-B8979A317B93,R004634,L003115,C00407,P00138,2023-12-17,9344,7942.4,Manual,730,20,Declined,17,True,False,True,2
PID-B6920CD303F3,R004635,L003115,C00407,P00138,2024-03-16,9344,9998.08,Manual,730,20,Pending,29,False,True,True,1
PID-ADEDF9827AA2,R004636,L003115,C00407,P00138,2024-06-14,9344,11119.36,Manual,365,11,Completed,25,True,False,False,0
PID-E8043020DABB,R004637,L003117,C00407,P00137,2021-11-10,32400,26892.0,Negotiated,1095,11,Pending,10,True,True,False,2
PID-5238A5D7E801,R004638,L003117,C00407,P00137,2022-02-08,32400,33696.0,Negotiated,365,20,Completed,21,False,True,False,2
PID-0CA926F802E0,R004639,L003118,C00407,P00062,2025-02-25,62116,65842.96,Automatic,730,16,Completed,3,True,True,False,3
PID-8E0D44CBE169,R004640,L003118,C00407,P00062,2026-02-25,62116,49692.8,Manual,730,13,Completed,20,True,False,False,2
PID-E3271C54118B,R004641,L003118,C00407,P00062,2027-02-25,62116,59631.36,Negotiated,1095,0,Declined,12,False,False,True,2
PID-CFEC712CC0AD,R004642,L003119,C00407,P00066,2025-08-30,161322,179067.42,Negotiated,730,10,Declined,25,True,True,False,2
PID-255DA135BC48,R004643,L003119,C00407,P00066,2026-08-30,161322,167774.88,Automatic,1095,8,Completed,4,True,True,True,1
PID-1E32304093B5,R004644,L003120,C00407,P00068,2025-01-21,2409,2095.83,Automatic,1095,0,Declined,14,True,True,True,2
PID-AD3D11FC8EBE,R004645,L003121,C00407,P00111,2021-06-11,24450,23472.0,Negotiated,1095,2,Pending,0,False,False,False,0
PID-375D9E04AF12,R004646,L003121,C00407,P00111,2022-06-11,24450,29095.5,Automatic,1095,12,Completed,26,False,False,False,0
PID-070F7A3D64D1,R004647,L003122,C00407,P00112,2024-09-09,3560,3809.2,Manual,730,24,Declined,11,True,True,True,1
PID-157796D8199F,R004648,L003122,C00407,P00112,2024-10-09,3560,3595.6,Negotiated,1095,17,Completed,1,False,False,True,2
PID-ACC0396EAEBF,R004649,L003122,C00407,P00112,2024-11-08,3560,3844.8,Automatic,730,8,Pending,21,False,False,True,0
PID-8DED159EA176,R004650,L003125,C00408,P00232,2023-06-24,104682,95260.62,Automatic,1095,22,Declined,3,False,False,True,1
PID-569CEB263923,R004651,L003127,C00408,P00269,2024-12-07,20536,21152.08,Automatic,1095,8,Pending,12,True,True,True,2
PID-DFFE107AE96E,R004652,L003127,C00408,P00269,2025-12-07,20536,16428.8,Automatic,1095,23,Declined,19,True,False,True,0
PID-015B6AA759EB,R004653,L003127,C00408,P00269,2026-12-07,20536,18687.76,Manual,365,25,Completed,10,True,True,False,3
PID-4DD3D09DE559,R004654,L003128,C00408,P00109,2025-10-19,122626,128757.3,Negotiated,1095,2,Declined,26,False,True,True,3
PID-131F88D7C9D1,R004655,L003128,C00408,P00109,2026-10-19,122626,116494.7,Manual,1095,25,Pending,21,True,True,False,3
PID-786ABCF7A3DF,R004656,L003129,C00408,P00106,2022-06-21,4186,3683.68,Automatic,730,2,Completed,13,False,True,False,0
PID-560335B3D7EE,R004657,L003129,C00408,P00106,2024-06-20,4186,3432.52,Manual,1095,8,Declined,21,False,False,True,1
PID-78E048A661D9,R004658,L003130,C00409,P00008,2022-06-29,108864,93623.04,Automatic,1095,3,Pending,6,True,True,True,3
PID-59CCA72136D3,R004659,L003130,C00409,P00008,2024-06-28,108864,126282.24,Automatic,1095,14,Declined,12,True,False,True,3
PID-BD487E8AB0B3,R004660,L003130,C00409,P00008,2026-06-28,108864,127370.88,Manual,365,24,Completed,5,True,True,True,2
PID-DB6550BB5CB9,R004661,L003131,C00409,P00161,2021-08-19,114929,126421.9,Manual,365,12,Completed,24,False,True,False,2
PID-021941CB4650,R004662,L003131,C00409,P00161,2022-08-19,114929,136765.51,Negotiated,1095,16,Pending,17,True,True,True,3
PID-61FC225B822A,R004663,L003132,C00410,P00255,2023-07-16,126716,121647.36,Automatic,1095,2,Completed,21,False,False,True,1
PID-EFA0BF5B9087,R004664,L003132,C00410,P00255,2024-07-15,126716,121647.36,Automatic,1095,23,Pending,20,False,True,False,2
PID-6C0446987971,R004665,L003133,C00410,P00257,2020-11-08,62335,63581.7,Manual,730,8,Pending,27,False,True,True,0
PID-712DB906B04C,R004666,L003133,C00410,P00257,2021-02-06,62335,53608.1,Manual,730,5,Declined,10,False,True,False,0
PID-558B591C56E5,R004667,L003134,C00410,P00256,2025-04-19,29808,35471.52,Manual,1095,19,Declined,29,False,False,False,3
PID-14D5BE7C5D90,R004668,L003135,C00410,P00105,2022-03-15,109760,131712.0,Manual,365,7,Completed,8,False,False,False,2
PID-E57154715959,R004669,L003135,C00410,P00105,2022-06-13,109760,120736.0,Manual,1095,4,Declined,0,True,True,False,0
PID-181EE13E6433,R004670,L003138,C00411,P00026,2025-01-20,41376,49237.44,Negotiated,1095,20,Pending,27,False,True,False,3
PID-90D892D43686,R004671,L003139,C00411,P00027,2024-02-20,46011,50151.99,Negotiated,365,4,Pending,24,False,False,True,0
PID-F5DA86FD08C9,R004672,L003139,C00411,P00027,2025-02-19,46011,37729.02,Automatic,1095,16,Completed,1,False,False,False,1
PID-BE13FC0BE28B,R004673,L003139,C00411,P00027,2026-02-19,46011,40029.57,Automatic,365,7,Completed,28,True,True,False,2
PID-C62351AA13DB,R004674,L003140,C00411,P00161,2023-12-24,2454,2625.78,Automatic,730,2,Completed,30,True,False,False,0
PID-66FD7C86F66B,R004675,L003142,C00412,P00220,2025-09-10,98810,115607.7,Automatic,730,21,Completed,21,False,True,True,0
PID-F768A7776E1A,R004676,L003143,C00412,P00223,2022-01-20,76191,79238.64,Automatic,1095,10,Declined,22,True,False,False,0
PID-D136E39A4873,R004677,L003144,C00412,P00120,2024-08-30,122311,144326.98,Manual,365,2,Declined,22,False,False,False,1
PID-C81E67D47A6A,R004678,L003144,C00412,P00120,2025-08-30,122311,110079.9,Manual,730,2,Declined,9,True,False,True,2
PID-1070B55A4BB1,R004679,L003144,C00412,P00120,2026-08-30,122311,134542.1,Negotiated,365,4,Pending,20,True,True,False,3
PID-062AABB34F9C,R004680,L003146,C00412,P00121,2022-11-09,5496,4726.56,Negotiated,730,9,Declined,12,True,True,False,0
PID-F253F2228B26,R004681,L003146,C00412,P00121,2023-02-07,5496,4451.76,Manual,730,18,Declined,28,True,False,True,0
PID-C1162B24FB00,R004682,L003146,C00412,P00121,2023-05-08,5496,6540.24,Automatic,365,18,Pending,19,False,True,True,3
PID-649EC8745D5B,R004683,L003147,C00412,P00022,2022-05-10,198240,196257.6,Automatic,730,10,Pending,3,False,True,True,0
PID-5E39D818A437,R004684,L003147,C00412,P00022,2023-05-10,198240,178416.0,Negotiated,730,23,Completed,27,True,True,False,1
PID-4D20BB297449,R004685,L003148,C00413,P00122,2023-03-24,106128,84902.4,Manual,1095,9,Declined,14,True,False,True,0
PID-A8A65D7EBB02,R004686,L003148,C00413,P00122,2024-03-23,106128,100821.6,Manual,1095,11,Declined,13,False,True,False,1
PID-93E7B90A6177,R004687,L003149,C00413,P00107,2023-02-13,47656,38601.36,Manual,730,3,Declined,10,True,False,True,3
PID-2FD21E71A577,R004688,L003149,C00413,P00107,2023-05-14,47656,46702.88,Negotiated,365,16,Pending,17,False,True,False,3
PID-F1B175C9613C,R004689,L003150,C00413,P00119,2021-06-12,61523,52909.78,Negotiated,730,7,Declined,2,True,True,False,0
PID-150A0C9CC339,R004690,L003150,C00413,P00119,2021-07-12,61523,73827.6,Manual,730,6,Pending,9,True,False,True,2
PID-42EDAC0F205F,R004691,L003151,C00413,P00002,2024-01-19,41517,41101.83,Automatic,365,11,Pending,22,True,False,False,3
PID-6872AB9C727A,R004692,L003151,C00413,P00002,2024-04-18,41517,48159.72,Negotiated,730,13,Completed,3,True,False,True,3
PID-3D2D9A17D84D,R004693,L003152,C00413,P00082,2020-08-22,64372,58578.52,Manual,730,14,Completed,13,True,True,False,0
PID-4AC4670A71D7,R004694,L003152,C00413,P00082,2020-11-20,64372,56647.36,Manual,730,1,Pending,29,False,False,True,2
PID-4FFBE5BAB73C,R004695,L003152,C00413,P00082,2021-02-18,64372,52785.04,Automatic,365,20,Completed,14,True,True,False,2
PID-51DE74C9F8A1,R004696,L003153,C00413,P00084,2026-12-12,239120,224772.8,Automatic,730,2,Completed,29,True,True,True,1
PID-EC772CEC43C9,R004697,L003153,C00413,P00084,2028-12-11,239120,224772.8,Manual,1095,17,Completed,29,False,True,False,3
PID-E2F94ADA2C0C,R004698,L003154,C00413,P00095,2023-07-16,608,492.48,Manual,1095,16,Pending,21,False,True,False,3
PID-52F997F68B61,R004699,L003158,C00414,P00076,2023-05-16,1518,1654.62,Automatic,365,12,Completed,28,True,False,False,3
PID-2DF72EA94ABC,R004700,L003159,C00414,P00090,2024-12-02,76014,68412.6,Negotiated,365,19,Completed,4,False,True,False,1
PID-E53390FEAB25,R004701,L003159,C00414,P00090,2025-12-02,76014,91216.8,Automatic,730,7,Declined,11,False,False,False,0
PID-89D58B3DDA30,R004702,L003160,C00414,P00088,2021-04-21,126511,136631.88,Negotiated,365,19,Completed,19,False,False,False,1
PID-467807216350,R004703,L003160,C00414,P00088,2021-07-20,126511,115125.01,Manual,730,10,Pending,0,False,False,True,3
PID-15E8218ACB6E,R004704,L003161,C00414,P00253,2023-03-30,57938,68366.84,Negotiated,730,1,Completed,14,False,False,True,3
PID-15EB862BA098,R004705,L003161,C00414,P00253,2023-06-28,57938,62573.04,Automatic,365,14,Declined,19,True,True,False,0
PID-A769F889A13A,R004706,L003162,C00414,P00224,2025-01-18,239652,194118.12,Manual,730,22,Completed,23,False,False,False,1
PID-0F403F6CF507,R004707,L003163,C00414,P00274,2025-07-21,70620,67795.2,Automatic,730,20,Declined,30,False,False,True,2
PID-3A0095C9804D,R004708,L003163,C00414,P00274,2026-07-21,70620,72032.4,Automatic,1095,8,Declined,17,True,False,False,3
