License_ID,Customer_ID,Vendor_ID,Product_ID,Number_of_quantities_purchased,Number_of_quantities_activated,Percentage_of_quantities_deployed,Days_since_last_quantity_purchased,Days_since_last_quantity_activated,Avg_gap_in_quantity_purchase,Avg_gap_in_quantity_activated,Direction_Trend_purchased_quantities,Direction_Trend_activated_quantities,Direction_Trend_deployed_quantities,Deployment_Type,Days_since_first_quantity_purchased,Days_since_first_activation,Avg_gap_Purchase_to_Activation,Frequency_of_Product_Purchase,Recency_of_product_purchase,Variants,Subscription_period_derived,Contract_Value,License_Start_Date,License_End_Date,Renewal_Status,Payment_Status,Support_Tickets,Satisfaction_Score,Churn_Risk,Usage_Frequency,Last_Login,Feature_Utilization,Integration_Count,Custom_Configuration,Training_Sessions,Upgrade_History,Downgrade_History,Relative_number_of_products_purchased_from_catalogue,Relative_purchases_qty,Relative_activation_qty,Relative_activation_percentage,Relative_Activated_Variant_percentage,Relative_variant_activation_quantity
L002940,C00392,V0007,P00034,211.0,171.0,65.87677725118483,531.0,503.0,90.0,103.5,Downward,Downward,Downward,Production,711.0,710.0,14.666666666666666,3.0,531.0,V2,30.0,76593.0,2023-01-20,2024-07-18,Expired,Paid,4.0,6.0,Medium,Weekly,2023-11-20,42.0,1.0,False,1.0,2.0,1.0,4.37956204379562,12.604540023894861,12.629246676514033,81.04265402843602,20.0,12.629246676514033
L002941,C00392,V0007,P00031,76.0,68.0,60.526315789473685,907.0,877.0,91.0,102.0,Downward,Downward,Downward,Production,998.0,979.0,24.5,2.0,907.0,V4,365.0,51984.0,2022-04-08,2022-10-06,Expired,Paid,2.0,8.0,Medium,Daily,2022-08-31,44.0,2.0,False,0.0,3.0,1.0,4.37956204379562,4.540023894862605,5.022156573116692,89.47368421052632,20.0,5.022156573116692
L002942,C00392,V0007,P00032,231.0,177.0,58.87445887445888,-713.0,-732.0,286.3333333333333,288.6666666666667,Upward,Upward,Upward,Production,146.0,134.0,14.0,4.0,-713.0,"V2,V3,V2,V5",365.0,152922.0,2024-08-07,2027-12-14,Active,Paid,8.0,3.0,Medium,Daily,2024-12-31 00:00:00,46.0,5.0,False,1.0,1.0,0.0,4.37956204379562,13.799283154121863,13.07237813884786,76.62337662337663,80.0,13.07237813884786
L002943,C00392,V0020,P00099,136.0,107.0,55.14705882352941,325.0,305.0,134.5,130.5,Upward,Upward,Upward,Development,594.0,566.0,25.333333333333332,3.0,325.0,"V2,V3,V1,V4,V1",90.0,13464.0,2023-05-17,2025-02-09,Expired,Pending,10.0,4.0,Medium,Weekly,2024-11-03,23.0,1.0,False,2.0,1.0,1.0,4.37956204379562,8.124253285543608,7.902511078286559,78.67647058823529,100.0,7.902511078286559
L002944,C00392,V0020,P00098,211.0,176.0,55.92417061611374,1076.0,1059.0,329.5,334.5,Upward,Upward,Upward,Development,1735.0,1728.0,17.0,3.0,1076.0,"V3,V3,V1",365.0,149810.0,2020-04-01,2023-01-20,Cancelled,Paid,10.0,9.0,Medium,Daily,2023-09-29,22.0,5.0,True,3.0,0.0,0.0,4.37956204379562,12.604540023894861,12.998522895125554,83.41232227488152,60.0,12.998522895125554
L002945,C00392,V0010,P00055,35.0,26.0,57.14285714285714,933.0,906.0,233.0,231.0,Downward,Downward,,Production,1166.0,1137.0,28.0,2.0,933.0,"V4,V4,V4,V1",365.0,26145.0,2021-10-22,2023-06-12,Active,Pending,5.0,7.0,Medium,Monthly,2022-12-25,48.0,1.0,True,3.0,0.0,1.0,4.37956204379562,2.0908004778972518,1.9202363367799113,74.28571428571429,80.0,1.9202363367799113
L002946,C00392,V0041,P00227,210.0,166.0,58.0952380952381,-143.0,-145.0,280.5,280.5,Upward,Upward,Upward,Production,418.0,416.0,6.0,3.0,-143.0,V1,30.0,51450.0,2023-11-09,2025-06-22,Active,Pending,,7.0,Low,Daily,2024-12-31 00:00:00,78.0,1.0,True,0.0,1.0,1.0,4.37956204379562,12.544802867383511,12.259970457902511,79.04761904761905,20.0,12.259970457902511
L002947,C00392,V0048,P00265,47.0,33.0,46.808510638297875,50.0,32.0,397.0,402.0,Upward,Upward,Upward,Production,447.0,434.0,15.5,2.0,50.0,V1,30.0,36425.0,2023-10-11,2024-12-11,Active,Overdue,3.0,2.0,Medium,Daily,2024-12-03,83.0,0.0,False,3.0,,0.0,4.37956204379562,2.807646356033453,2.4372230428360413,70.2127659574468,20.0,2.4372230428360413
L002948,C00392,V0048,P00266,223.0,179.0,63.67713004484305,629.0,599.0,256.0,260.6666666666667,,Downward,Downward,Production,1397.0,1381.0,24.25,4.0,629.0,"V1,V2",365.0,76043.0,2021-03-05,2025-04-11,Active,Pending,2.0,2.0,Low,Weekly,2024-04-20,41.0,0.0,False,3.0,0.0,1.0,4.37956204379562,13.321385902031063,13.220088626292467,80.26905829596413,40.0,13.220088626292467
L002949,C00392,V0030,P00146,107.0,94.0,58.87850467289719,1376.0,1374.0,372.0,355.0,Downward,Downward,Downward,Production,1748.0,1729.0,10.5,2.0,1376.0,"V2,V2",730.0,93411.0,2020-03-19,2022-03-26,Cancelled,Overdue,9.0,1.0,Medium,Weekly,2022-04-27,69.0,0.0,True,1.0,1.0,0.0,4.37956204379562,6.391875746714456,6.942392909896602,87.85046728971963,40.0,6.942392909896602
L002950,,V0005,P00026,83.0,66.0,57.831325301204814,755.0,740.0,0.0,0.0,Flat,Flat,Flat,Production,755.0,740.0,15.0,1.0,755.0,"V1,V2",365.0,35773.0,2022-12-07,2025-12-06,Cancelled,Paid,2.0,10.0,High,Monthly,2023-07-31,41.0,4.0,True,0.0,,0.0,4.37956204379562,4.958183990442055,4.874446085672083,79.51807228915662,40.0,4.874446085672083
L002951,C00392,V0005,P00027,104.0,91.0,60.57692307692307,702.0,690.0,137.0,125.0,Downward,,Downward,Production,,815.0,18.0,2.0,702.0,V1,1095.0,32552.0,2022-09-14,2026-01-28,Active,Overdue,3.0,8.0,Low,Daily,2023-08-05,63.0,1.0,True,3.0,3.0,1.0,4.37956204379562,6.212664277180406,6.72082717872969,87.5,,6.72082717872969
L002952,C00393,V0032,P00157,227.0,203.0,64.31718061674009,841.0,824.0,311.6666666666667,314.6666666666667,Downward,Downward,Downward,Production,1776.0,1768.0,15.0,4.0,841.0,"V2,V4,V2,V1",365.0,14301.0,2020-02-20,2024-09-11,Cancelled,Pending,9.0,6.0,Low,Monthly,2024-05-01,51.0,5.0,False,3.0,2.0,0.0,2.5547445255474455,18.36569579288026,19.804878048780488,89.42731277533039,80.0,19.804878048780488
L002953,C00393,V0032,P00158,402.0,333.0,64.42786069651741,-235.0,-259.0,84.0,84.5,Downward,Downward,Downward,Production,101.0,79.0,15.0,5.0,-235.0,"V3,V3,V4,V4",30.0,341700.0,2024-09-21,2025-11-21,Expired,Paid,4.0,2.0,Medium,Monthly,2024-12-31 00:00:00,74.0,1.0,False,3.0,2.0,0.0,2.5547445255474455,32.5242718446602,32.487804878048784,82.83582089552239,80.0,32.487804878048784
L002954,C00393,V0032,P00156,98.0,76.0,65.3061224489796,643.0,636.0,0.0,0.0,Flat,Flat,Flat,Development,643.0,636.0,7.0,1.0,643.0,,90.0,69776.0,2023-03-29,2024-03-28,Expired,Overdue,8.0,7.0,Medium,Weekly,2024-05-21,45.0,2.0,True,2.0,2.0,1.0,2.5547445255474455,7.9288025889967635,7.414634146341463,77.55102040816327,80.0,7.414634146341463
L002955,C00393,V0019,P00096,10.0,8.0,40.0,1465.0,1435.0,0.0,0.0,Flat,Flat,Flat,Development,1465.0,1435.0,30.0,1.0,1465.0,V1,365.0,7290.0,2020-12-27,2022-12-27,Expired,Paid,3.0,9.0,Medium,Daily,2023-10-24,80.0,3.0,False,1.0,3.0,1.0,2.5547445255474455,0.8090614886731391,0.7804878048780488,80.0,,0.7804878048780488
L002956,C00393,V0042,P00232,17.0,13.0,58.82352941176471,162.0,143.0,0.0,0.0,Flat,Flat,Flat,Production,162.0,143.0,19.0,1.0,162.0,V1,365.0,12189.0,2024-07-22,2025-07-22,Cancelled,Pending,0.0,6.0,Medium,Monthly,2024-09-16,48.0,0.0,True,1.0,1.0,1.0,2.5547445255474455,1.3754045307443366,1.2682926829268293,76.47058823529412,20.0,1.2682926829268293
L002957,C00393,V0042,P00230,92.0,73.0,61.95652173913043,-316.0,-346.0,380.0,397.0,Downward,Downward,Downward,Production,64.0,51.0,21.5,2.0,,"V3,V3",730.0,47564.0,2024-10-28,2027-11-12,Cancelled,Paid,4.0,5.0,Low,Daily,2024-12-31 00:00:00,85.0,1.0,False,0.0,1.0,1.0,2.5547445255474455,7.443365695792881,7.121951219512194,79.34782608695652,40.0,7.121951219512194
L002958,C00393,V0042,P00231,390.0,319.0,54.61538461538461,-467.0,-474.0,227.25,223.75,Upward,Upward,Downward,Development,442.0,421.0,14.4,5.0,-467.0,"V3,V1,V2",90.0,247260.0,,2027-04-12,Active,Pending,7.0,7.0,Medium,Monthly,2024-12-31 00:00:00,38.0,0.0,True,2.0,3.0,1.0,2.5547445255474455,31.55339805825243,31.121951219512194,81.7948717948718,60.0,31.121951219512194
L002959,C00394,V0007,P00031,177.0,149.0,63.2768361581921,1279.0,1257.0,169.0,168.5,Upward,Upward,Upward,Production,1617.0,1594.0,19.666666666666668,3.0,1279.0,"V4,V1",730.0,121068.0,2020-07-28,2021-09-29,Cancelled,Paid,8.0,3.0,High,Monthly,2023-08-03,23.0,2.0,False,3.0,3.0,1.0,1.4598540145985401,53.963414634146346,53.79061371841155,84.18079096045197,40.0,53.79061371841155
L002960,C00394,V0007,P00032,22.0,16.0,45.45454545454545,287.0,262.0,0.0,0.0,Flat,Flat,Flat,Development,287.0,262.0,25.0,1.0,287.0,"V1,V2,V4",90.0,14564.0,2024-03-19,2026-03-19,Cancelled,Paid,0.0,7.0,Low,Monthly,2024-08-15,73.0,2.0,True,1.0,2.0,0.0,1.4598540145985401,6.707317073170732,5.776173285198556,72.72727272727273,60.0,5.776173285198556
L002961,C00394,V0032,P00156,52.0,39.0,50.0,1385.0,1372.0,0.0,0.0,Flat,Flat,Flat,Test,1385.0,1372.0,13.0,1.0,1385.0,"V5,V1,V5",90.0,37024.0,2021-03-17,2022-03-17,Cancelled,Paid,1.0,3.0,Low,Weekly,2023-11-22,54.0,5.0,False,2.0,1.0,0.0,1.4598540145985401,15.853658536585366,14.079422382671481,75.0,60.0,14.079422382671481
L002962,C00394,V0008,P00037,77.0,73.0,74.02597402597402,1294.0,1284.0,0.0,0.0,Flat,Flat,Flat,,1294.0,,10.0,1.0,1294.0,V2,30.0,65989.0,2021-06-16,2023-06-16,Active,Pending,4.0,9.0,Low,Monthly,2024-08-16,80.0,4.0,False,2.0,1.0,1.0,1.4598540145985401,23.47560975609756,26.353790613718413,94.8051948051948,20.0,26.353790613718413
L002963,C00395,V0005,P00028,259.0,201.0,54.054054054054056,55.0,45.0,268.0,266.0,Upward,Upward,Upward,Production,859.0,843.0,21.0,4.0,55.0,"V1,V1",365.0,184667.0,2022-08-25,2026-11-06,Active,Overdue,4.0,4.0,High,Daily,2024-12-11,66.0,1.0,False,2.0,1.0,0.0,6.934306569343065,9.660574412532636,8.925399644760214,77.60617760617761,40.0,
L002964,C00395,V0005,P00025,104.0,96.0,68.26923076923077,1269.0,1265.0,383.0,385.0,Upward,Upward,Upward,Production,1652.0,1650.0,3.0,2.0,1269.0,V2,365.0,37232.0,2020-06-23,2021-10-09,Cancelled,Overdue,,8.0,Low,Weekly,2021-10-09,71.0,4.0,True,3.0,2.0,1.0,6.934306569343065,3.879149571055576,4.262877442273535,92.3076923076923,20.0,4.262877442273535
L002965,C00395,V0005,P00024,67.0,49.0,47.76119402985074,884.0,879.0,374.0,358.0,Upward,Upward,,Test,1258.0,1237.0,13.0,2.0,884.0,V1,365.0,,2021-07-22,2023-07-31,Cancelled,Pending,2.0,7.0,Medium,Daily,2022-08-26,32.0,,True,2.0,2.0,0.0,6.934306569343065,2.4990675121223425,,73.13432835820896,20.0,2.1758436944937833
L002966,C00395,V0001,P00001,4.0,3.0,50.0,1502.0,1485.0,0.0,0.0,Flat,Flat,Flat,Development,1502.0,1485.0,17.0,1.0,1502.0,"V1,V5,V2,V1,V5",365.0,3732.0,2020-11-20,2021-02-18,Active,Pending,7.0,1.0,High,Daily,2021-03-07,27.0,5.0,True,3.0,3.0,1.0,6.934306569343065,0.14919806042521447,0.13321492007104796,75.0,100.0,0.13321492007104796
L002967,C00395,V0012,P00070,181.0,152.0,58.011049723756905,249.0,228.0,146.5,147.5,Downward,Downward,Downward,Development,542.0,523.0,17.666666666666668,3.0,249.0,"V1,V1",365.0,9774.0,2023-07-08,2024-07-25,Expired,Pending,7.0,6.0,Medium,Daily,2024-07-10,39.0,5.0,True,1.0,3.0,1.0,6.934306569343065,6.751212234240955,6.74955595026643,83.97790055248619,40.0,6.74955595026643
L002968,C00395,V0012,P00060,119.0,93.0,55.46218487394958,664.0,662.0,184.66666666666666,175.33333333333334,Upward,Upward,Downward,Production,1218.0,1188.0,19.5,4.0,664.0,"V2,V2",1095.0,51527.0,2021-08-31,2023-06-06,Active,Overdue,10.0,5.0,High,,2024-06-10,32.0,0.0,True,1.0,3.0,1.0,6.934306569343065,4.43864229765013,4.129662522202486,78.15126050420169,40.0,4.129662522202486
L002969,C00395,V0012,P00065,147.0,116.0,53.74149659863946,-483.0,-503.0,214.25,216.5,Upward,Upward,Upward,Development,374.0,363.0,15.0,5.0,-483.0,"V4,V1,V1",365.0,136269.0,2023-12-23,2028-04-27,Cancelled,Overdue,2.0,4.0,Low,Monthly,2024-12-31 00:00:00,26.0,2.0,False,2.0,0.0,0.0,6.934306569343065,5.483028720626632,5.150976909413854,78.91156462585033,60.0,
L002970,C00395,V0013,P00077,89.0,67.0,56.17977528089888,1803.0,1785.0,0.0,0.0,Flat,Flat,Flat,Production,1803.0,1785.0,18.0,1.0,1803.0,"V3,V4,V1,V1",365.0,65860.0,2020-01-24,2021-01-23,Cancelled,Paid,0.0,6.0,Low,Weekly,2024-10-12,29.0,1.0,False,0.0,2.0,0.0,6.934306569343065,3.319656844461022,2.975133214920071,75.28089887640449,,2.975133214920071
L002971,C00395,V0013,P00072,367.0,297.0,60.217983651226156,-481.0,-509.0,217.0,224.0,Upward,Upward,Upward,Development,387.0,387.0,20.6,5.0,-481.0,V2,365.0,263506.0,2023-12-10,2026-07-25,Cancelled,Overdue,6.0,2.0,Medium,Monthly,2024-12-31 00:00:00,68.0,1.0,False,2.0,3.0,1.0,6.934306569343065,13.688922044013427,13.188277087033748,80.92643051771117,20.0,13.188277087033748
L002972,C00395,V0013,P00076,106.0,90.0,70.75471698113208,971.0,966.0,346.0,337.5,Upward,Upward,Upward,Production,1663.0,1641.0,16.333333333333332,3.0,971.0,"V2,V3,V1",730.0,3498.0,2020-06-12,2024-05-04,Cancelled,Paid,2.0,1.0,High,Weekly,2022-05-28,87.0,4.0,True,0.0,1.0,0.0,6.934306569343065,3.9537486012681837,3.996447602131439,84.90566037735849,60.0,3.996447602131439
L002973,C00395,V0028,P00140,153.0,126.0,56.86274509803921,428.0,426.0,268.0,256.0,Downward,,Downward,Production,696.0,682.0,8.0,2.0,428.0,V1,365.0,62730.0,2023-02-04,2025-10-29,Expired,Pending,1.0,6.0,Medium,Daily,2024-04-15,33.0,1.0,False,3.0,2.0,1.0,6.934306569343065,5.706825811264453,5.595026642984014,82.35294117647058,20.0,5.595026642984014
L002974,C00395,V0028,P00141,81.0,79.0,76.5432098765432,1224.0,1202.0,228.0,225.0,Upward,Upward,Upward,Production,1452.0,1427.0,23.5,2.0,1224.0,V1,30.0,18792.0,2021-01-09,2022-08-25,Expired,Overdue,1.0,7.0,High,Monthly,2023-04-14,26.0,3.0,False,2.0,0.0,1.0,6.934306569343065,3.021260723610593,3.507992895204263,97.53086419753086,20.0,3.507992895204263
L002975,C00395,V0048,P00265,128.0,115.0,63.28125,170.0,155.0,223.0,232.0,Downward,Downward,Downward,,393.0,387.0,10.5,2.0,170.0,"V3,V2,V4",90.0,99200.0,2023-12-04,2024-10-12,Cancelled,Paid,0.0,4.0,High,Daily,2024-08-11,33.0,2.0,False,0.0,1.0,0.0,6.934306569343065,4.774337933606863,5.106571936056838,89.84375,60.0,5.106571936056838
L002976,C00395,V0048,P00267,195.0,158.0,48.717948717948715,837.0,815.0,309.0,314.0,Downward,Upward,Upward,Production,1455.0,1443.0,,3.0,837.0,V1,365.0,115635.0,2021-01-06,2023-09-16,Expired,Pending,8.0,1.0,Medium,Monthly,2024-05-30,23.0,2.0,True,0.0,0.0,0.0,6.934306569343065,7.273405445729206,7.015985790408526,81.02564102564102,,7.015985790408526
L002977,C00395,V0048,P00266,89.0,82.0,76.40449438202246,,861.0,291.0,288.5,Upward,Upward,Upward,,1463.0,1438.0,15.0,3.0,881.0,V1,365.0,30349.0,2020-12-29,2024-08-02,Cancelled,Paid,8.0,1.0,Medium,Daily,2023-01-21,38.0,2.0,True,1.0,3.0,0.0,6.934306569343065,3.319656844461022,3.641207815275311,92.13483146067416,20.0,3.641207815275311
L002978,C00395,V0040,P00223,224.0,204.0,71.875,393.0,372.0,229.66666666666666,,Upward,Upward,Upward,Production,1082.0,1062.0,18.5,4.0,393.0,V1,730.0,73248.0,2022-01-14,2024-12-03,Cancelled,Pending,6.0,9.0,High,Weekly,2024-04-18,40.0,3.0,True,3.0,3.0,1.0,6.934306569343065,8.355091383812011,9.058614564831261,91.07142857142857,20.0,9.058614564831261
L002979,C00395,V0040,P00221,63.0,52.0,66.66666666666666,777.0,764.0,121.0,130.0,Upward,Upward,Upward,Production,898.0,894.0,8.5,2.0,777.0,V1,365.0,20160.0,2022-07-17,2024-11-14,Cancelled,Paid,5.0,1.0,Medium,Monthly,2024-01-31,69.0,4.0,False,3.0,1.0,1.0,6.934306569343065,2.3498694516971277,2.3090586145648313,82.53968253968253,20.0,2.3090586145648313
L002980,C00395,,P00023,136.0,125.0,62.5,1367.0,1354.0,97.5,90.0,Upward,Upward,Upward,Development,1562.0,1534.0,19.0,3.0,1367.0,V2,1095.0,121584.0,2020-09-21,2022-04-04,Active,Paid,3.0,10.0,,Daily,2022-06-25,96.0,0.0,True,3.0,3.0,1.0,6.934306569343065,5.072734054457292,5.550621669626999,91.91176470588235,20.0,5.550621669626999
L002981,C00395,V0004,P00022,169.0,147.0,60.35502958579882,219.0,206.0,346.0,354.0,Upward,Downward,Downward,Production,565.0,560.0,9.0,2.0,219.0,V1,365.0,149565.0,2023-06-15,2027-05-26,Cancelled,Paid,8.0,3.0,Medium,Monthly,2024-09-25,24.0,1.0,True,3.0,2.0,0.0,6.934306569343065,6.303618052965311,6.52753108348135,86.98224852071006,20.0,6.52753108348135
L002982,C00396,V0022,P00110,46.0,42.0,63.04347826086957,618.0,593.0,0.0,0.0,Flat,Flat,Flat,Production,618.0,593.0,25.0,1.0,618.0,"V3,V3,V2",365.0,42688.0,2023-04-23,2024-04-22,Expired,Paid,1.0,10.0,Medium,Monthly,2024-10-11,30.0,3.0,,0.0,0.0,0.0,,13.411078717201166,14.53287197231834,91.30434782608695,60.0,14.53287197231834
L002983,C00396,V0038,P00208,135.0,120.0,68.88888888888889,356.0,348.0,207.33333333333334,204.66666666666666,Downward,Downward,Downward,Production,978.0,962.0,14.25,4.0,356.0,V1,90.0,88560.0,2022-04-28,2025-01-09,Cancelled,Pending,3.0,2.0,Medium,Monthly,2024-08-26,37.0,2.0,False,3.0,1.0,1.0,1.094890510948905,39.35860058309038,41.522491349480966,88.88888888888889,20.0,41.522491349480966
L002984,C00396,V0038,P00207,162.0,127.0,53.086419753086425,-166.0,,229.75,227.0,Downward,Downward,Downward,Production,753.0,741.0,11.6,5.0,-166.0,"V4,V2,V3,V2",730.0,56862.0,2022-12-09,2026-06-15,Active,Pending,2.0,8.0,High,Daily,2024-12-31 00:00:00,21.0,2.0,True,0.0,0.0,0.0,1.094890510948905,47.23032069970846,43.944636678200695,78.39506172839506,80.0,43.944636678200695
L002985,C00397,V0013,P00073,114.0,110.0,74.56140350877193,41.0,21.0,142.0,135.0,Downward,Downward,Downward,Development,183.0,156.0,23.5,2.0,41.0,"V2,V3",30.0,40470.0,2024-07-01,2026-11-20,Cancelled,Overdue,9.0,10.0,Low,Monthly,2024-12-18,73.0,0.0,True,3.0,3.0,0.0,2.18978102189781,15.240641711229946,17.46031746031746,96.49122807017544,40.0,17.46031746031746
L002986,C00397,V0013,P00072,137.0,117.0,67.88321167883211,771.0,744.0,346.5,358.5,Upward,Upward,Upward,Production,1464.0,1461.0,11.666666666666666,3.0,771.0,"V2,V2",30.0,98366.0,2020-12-28,2023-11-21,Active,Overdue,3.0,9.0,Low,Daily,2024-12-22,65.0,2.0,False,0.0,2.0,1.0,2.18978102189781,18.315508021390375,18.571428571428573,85.40145985401459,40.0,18.571428571428573
L002987,C00397,V0044,P00248,125.0,100.0,65.60000000000001,1368.0,1345.0,346.0,342.0,Downward,Downward,Downward,Production,1714.0,1687.0,25.0,2.0,1368.0,"V2,V1,V3,V1",730.0,61625.0,2020-04-22,2022-04-03,Cancelled,Pending,2.0,8.0,High,Monthly,2022-01-20,89.0,0.0,True,1.0,3.0,0.0,,16.711229946524064,15.873015873015872,80.0,80.0,15.873015873015872
L002988,C00397,V0044,P00240,51.0,44.0,56.86274509803921,500.0,489.0,0.0,0.0,Flat,Flat,Flat,Production,500.0,489.0,11.0,1.0,500.0,V2,90.0,2193.0,2023-08-19,2024-08-18,Expired,Pending,6.0,2.0,Low,Daily,2024-08-27,34.0,0.0,True,2.0,2.0,1.0,2.18978102189781,6.8181818181818175,6.984126984126984,86.27450980392157,20.0,6.984126984126984
L002989,C00397,V0044,P00250,237.0,191.0,71.30801687763713,-967.0,-990.0,272.0,272.25,Downward,Downward,Downward,Production,121.0,99.0,17.4,5.0,-967.0,V2,90.0,60435.0,2024-09-01,2028-08-24,Active,Pending,7.0,9.0,Low,Weekly,2024-12-31 00:00:00,35.0,5.0,True,0.0,1.0,0.0,2.18978102189781,31.684491978609625,30.317460317460316,80.59071729957806,20.0,30.317460317460316
L002990,C00397,V0011,P00059,84.0,68.0,73.80952380952381,1209.0,1201.0,139.0,127.0,Downward,Downward,Downward,Production,1348.0,1328.0,14.0,2.0,1209.0,"V1,V1",730.0,77364.0,2021-04-23,2022-09-09,Expired,Overdue,1.0,10.0,High,Monthly,2022-07-02,,1.0,False,2.0,1.0,1.0,2.18978102189781,11.229946524064172,10.793650793650794,80.95238095238095,40.0,10.793650793650794
L002991,C00398,V0046,P00256,221.0,191.0,72.85067873303167,788.0,777.0,224.33333333333334,225.0,Downward,Downward,Downward,Development,1461.0,1452.0,7.75,4.0,788.0,"V2,V3,V2,V4",730.0,30498.0,2020-12-31,2023-11-04,Cancelled,Paid,6.0,8.0,,Daily,2023-11-12,51.0,5.0,False,3.0,0.0,1.0,5.474452554744526,9.388275276125743,9.855521155830752,86.42533936651584,80.0,9.855521155830752
L002992,C00398,V0011,P00059,215.0,185.0,69.76744186046511,650.0,646.0,221.33333333333334,212.66666666666666,Upward,Upward,Upward,Production,1314.0,1284.0,17.75,4.0,650.0,,90.0,198015.0,2021-05-27,2024-03-21,Active,Pending,8.0,4.0,Low,Monthly,2024-04-29,33.0,2.0,False,3.0,2.0,,5.474452554744526,9.13338997451147,9.54592363261094,86.04651162790698,20.0,9.54592363261094
L002993,C00398,V0011,P00058,130.0,119.0,62.30769230769231,997.0,974.0,306.0,308.0,Upward,Upward,Upward,Production,1303.0,1282.0,22.0,2.0,997.0,V1,30.0,97240.0,2021-06-07,2023-04-09,Active,Paid,4.0,3.0,Low,Weekly,2024-04-13,81.0,1.0,True,0.0,2.0,1.0,5.474452554744526,5.52251486830926,6.140350877192982,91.53846153846153,20.0,6.140350877192982
L002994,C00398,V0011,P00057,206.0,170.0,63.10679611650486,866.0,841.0,227.33333333333334,227.0,Downward,Downward,Downward,Production,1548.0,1522.0,20.25,4.0,866.0,"V2,V3,V1",90.0,25132.0,2020-10-05,2023-08-18,,Pending,4.0,8.0,Low,Daily,2024-10-06,60.0,2.0,False,1.0,3.0,0.0,5.474452554744526,8.75106202209006,8.771929824561402,82.52427184466019,60.0,8.771929824561402
L002995,C00398,V0026,P00127,77.0,77.0,68.83116883116884,1432.0,1426.0,0.0,0.0,Flat,Flat,Flat,Production,1432.0,1426.0,6.0,1.0,1432.0,"V4,V2",30.0,73227.0,2021-01-29,2022-01-29,Expired,Paid,9.0,7.0,Low,Monthly,2024-11-25,64.0,5.0,True,2.0,0.0,0.0,5.474452554744526,3.2710280373831773,3.973168214654283,100.0,40.0,3.973168214654283
L002996,C00398,V0026,P00132,194.0,136.0,49.48453608247423,798.0,782.0,158.66666666666666,155.0,Downward,Downward,Downward,Production,1274.0,1247.0,20.5,4.0,798.0,"V3,V2,V3",730.0,130562.0,2021-07-06,2023-10-25,Active,Paid,1.0,9.0,High,Weekly,2024-04-19,81.0,2.0,False,2.0,0.0,0.0,5.474452554744526,8.241291418861513,7.017543859649122,70.10309278350515,60.0,7.017543859649122
L002997,C00398,V0026,P00129,92.0,,43.47826086956522,695.0,678.0,183.5,177.5,Downward,Downward,Downward,Production,1062.0,1033.0,17.666666666666668,3.0,695.0,V1,730.0,70932.0,2022-02-03,2023-03-07,Cancelled,Paid,0.0,8.0,Low,Monthly,2023-04-07,43.0,0.0,False,1.0,,0.0,5.474452554744526,3.908241291418862,3.199174406604747,67.3913043478261,20.0,3.199174406604747
L002998,C00398,V0044,P00236,130.0,122.0,77.6923076923077,1311.0,1299.0,47.0,52.0,Downward,Downward,Downward,Production,1358.0,1351.0,9.5,2.0,1311.0,"V3,V4,V4,V1",30.0,118170.0,2021-04-13,2022-05-30,,Overdue,10.0,7.0,,Daily,2024-04-04,58.0,0.0,True,1.0,3.0,0.0,5.474452554744526,5.52251486830926,6.29514963880289,93.84615384615384,80.0,6.29514963880289
L002999,C00398,V0034,P00179,327.0,263.0,59.32721712538226,-819.0,-844.0,227.5,229.75,Upward,Upward,Upward,Production,91.0,75.0,20.2,5.0,-819.0,V4,90.0,185409.0,2024-10-01,2029-03-29,Cancelled,Pending,7.0,2.0,Medium,Daily,2024-12-31 00:00:00,97.0,2.0,False,1.0,0.0,,5.474452554744526,13.89124893797791,13.570691434468523,80.42813455657493,,13.570691434468523
L003000,C00398,V0034,P00169,109.0,87.0,65.13761467889908,1283.0,1278.0,148.0,138.0,Upward,Upward,Upward,Production,1431.0,1416.0,10.0,2.0,1283.0,"V1,V1",730.0,60495.0,2021-01-30,2022-06-27,Expired,Paid,3.0,3.0,Low,Daily,2022-10-03,28.0,4.0,True,2.0,0.0,0.0,5.474452554744526,4.630416312659303,4.489164086687306,79.81651376146789,40.0,4.489164086687306
L003001,C00398,V0034,P00180,236.0,183.0,52.54237288135594,-680.0,-692.0,329.5,330.75,Downward,Downward,Downward,Test,638.0,631.0,15.2,5.0,-680.0,"V3,V3,V1",90.0,168032.0,2023-04-03,2027-11-11,Expired,Paid,1.0,10.0,High,Daily,2024-12-31 00:00:00,46.0,2.0,True,3.0,3.0,1.0,5.474452554744526,10.025488530161427,9.442724458204333,77.54237288135593,60.0,9.442724458204333
L003002,C00398,V0048,P00267,32.0,28.0,65.625,1148.0,1118.0,0.0,0.0,Flat,Flat,Flat,Production,1148.0,1118.0,30.0,1.0,1148.0,"V1,V1",30.0,18976.0,2021-11-09,2021-12-09,Expired,Paid,4.0,10.0,Medium,Weekly,2023-12-18,24.0,0.0,False,3.0,0.0,1.0,5.474452554744526,1.3593882752761257,1.4447884416924663,,40.0,1.4447884416924663
