Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
R004376,L002944,C00392,P00098,2021-04-01,149810,179772.0,Automatic,1095,18,Completed,10,False,False,False,2
R004377,L002946,C00392,P00227,2023-12-09,51450,61225.5,Manual,730,0,Completed,15,True,False,False,0
R004378,L002947,C00392,P00265,2023-11-10,36425,39339.0,Negotiated,365,20,Declined,17,False,True,False,1
R004379,L002949,C00392,P00146,2022-03-19,93411,108356.76,Negotiated,1095,12,Completed,14,True,False,True,0
R004380,L002949,C00392,P00146,2024-03-18,93411,89674.56,Automatic,365,2,Completed,0,True,False,True,0
R004381,L002949,C00392,P00146,2026-03-18,93411,110224.98,Negotiated,365,1,Declined,12,False,True,False,0
R004382,L002950,C00392,P00026,2023-12-07,35773,41496.68,Automatic,1095,16,Completed,27,False,True,False,0
R004383,L002950,C00392,P00026,2024-12-06,35773,36130.73,Negotiated,730,23,Pending,4,False,True,True,3
R004384,L002950,C00392,P00026,2025-12-06,35773,42212.14,Negotiated,365,1,Completed,11,True,True,False,0
R004385,L002951,C00392,P00027,2025-09-13,32552,38411.36,Automatic,365,6,Completed,30,True,False,True,1
R004386,L002951,C00392,P00027,2028-09-12,32552,39062.4,Negotiated,1095,5,Completed,11,True,False,False,2
R004387,L002951,C00392,P00027,2031-09-12,32552,26367.12,Negotiated,730,9,Declined,2,False,True,True,3
R004388,L002952,C00393,P00157,2021-02-19,14301,12441.87,Manual,365,15,Pending,17,False,False,True,3
R004389,L002953,C00393,P00158,2024-10-21,341700,293862.0,Manual,730,4,Pending,11,False,True,False,3
R004390,L002953,C00393,P00158,2024-11-20,341700,334866.0,Manual,365,5,Declined,23,False,True,True,0
R004391,L002953,C00393,P00158,2024-12-20,341700,273360.0,Manual,1095,18,Completed,3,False,False,False,2
R004392,L002954,C00393,P00156,2023-06-27,69776,69776.0,Negotiated,730,10,Declined,28,True,True,True,0
R004393,L002954,C00393,P00156,2023-09-25,69776,65589.44,Manual,730,7,Declined,19,True,False,False,2
R004394,L002954,C00393,P00156,2023-12-24,69776,83731.2,Negotiated,365,4,Declined,22,False,True,False,3
R004395,L002955,C00393,P00096,2021-12-27,7290,6779.7,Negotiated,730,15,Pending,9,True,False,False,1
R004396,L002955,C00393,P00096,2022-12-27,7290,6123.6,Manual,730,0,Completed,15,True,True,True,3
R004397,L002955,C00393,P00096,2023-12-27,7290,8602.2,Negotiated,730,8,Declined,13,False,False,False,0
R004398,L002956,C00393,P00232,2025-07-22,12189,9873.09,Negotiated,1095,23,Declined,20,False,False,True,0
R004399,L002956,C00393,P00232,2026-07-22,12189,12432.78,Negotiated,730,5,Declined,3,True,False,False,2
R004400,L002956,C00393,P00232,2027-07-22,12189,13164.12,Negotiated,730,13,Completed,18,True,False,True,2
R004401,L002958,C00393,P00231,2024-01-14,247260,252205.2,Manual,730,22,Pending,1,False,False,False,3
R004402,L002958,C00393,P00231,2024-04-13,247260,262095.6,Manual,1095,14,Pending,27,True,False,False,3
R004403,L002959,C00394,P00031,2022-07-28,121068,119857.32,Automatic,730,12,Declined,11,True,True,False,2
R004404,L002959,C00394,P00031,2024-07-27,121068,138017.52,Automatic,1095,20,Declined,24,False,True,False,2
R004405,L002960,C00394,P00032,2024-06-17,14564,17331.16,Automatic,730,19,Pending,8,False,True,False,0
R004406,L002961,C00394,P00156,2021-06-15,37024,36283.52,Manual,365,14,Pending,6,True,True,True,0
R004407,L002961,C00394,P00156,2021-09-13,37024,32951.36,Negotiated,1095,0,Declined,12,True,True,True,3
R004408,L002962,C00394,P00037,2021-07-16,65989,73247.79,Manual,730,16,Completed,23,False,True,False,2
R004409,L002963,C00395,P00028,2023-08-25,184667,175433.65,Manual,730,21,Declined,27,True,False,True,0
R004410,L002963,C00395,P00028,2024-08-24,184667,177280.32,Negotiated,365,14,Completed,0,False,True,True,2
R004411,L002963,C00395,P00028,2025-08-24,184667,151426.94,Manual,730,2,Declined,10,True,True,False,2
R004412,L002964,C00395,P00025,2021-06-23,37232,37976.64,Automatic,730,11,Pending,8,False,False,False,2
R004413,L002966,C00395,P00001,2021-11-20,3732,3694.68,Manual,1095,8,Pending,10,False,True,False,1
R004414,L002967,C00395,P00070,2024-07-07,9774,9578.52,Manual,730,21,Declined,14,True,True,False,3
R004415,L002967,C00395,P00070,2025-07-07,9774,8307.9,Manual,730,9,Pending,25,False,False,True,1
R004416,L002967,C00395,P00070,2026-07-07,9774,9089.82,Negotiated,730,24,Completed,17,True,True,True,2
R004417,L002969,C00395,P00065,2024-12-22,136269,117191.34,Automatic,1095,20,Pending,13,False,False,True,0
R004418,L002969,C00395,P00065,2025-12-22,136269,134906.31,Automatic,365,24,Declined,30,True,False,True,2
R004419,L002969,C00395,P00065,2026-12-22,136269,118554.03,Negotiated,730,9,Pending,28,False,False,True,2
R004420,L002971,C00395,P00072,2024-12-09,263506,226615.16,Manual,730,17,Completed,2,False,False,False,3
R004421,L002971,C00395,P00072,2025-12-09,263506,287221.54,Negotiated,1095,15,Pending,24,True,True,True,0
R004422,L002971,C00395,P00072,2026-12-09,263506,255600.82,Negotiated,1095,17,Pending,6,False,False,False,3
R004423,L002973,C00395,P00140,2024-02-04,62730,69630.3,Negotiated,1095,9,Declined,21,True,True,False,2
R004424,L002973,C00395,P00140,2025-02-03,62730,53947.8,Manual,730,3,Declined,29,False,True,True,2
R004425,L002973,C00395,P00140,2026-02-03,62730,67748.4,Automatic,365,4,Declined,15,True,False,True,1
R004426,L002975,C00395,P00265,2024-03-03,99200,112096.0,Automatic,1095,2,Pending,17,True,True,False,1
R004427,L002975,C00395,P00265,2024-06-01,99200,82336.0,Manual,365,19,Pending,1,True,False,True,1
R004428,L002976,C00395,P00267,2022-01-06,115635,128354.85,Manual,730,3,Declined,3,True,True,True,1
R004429,L002976,C00395,P00267,2023-01-06,115635,116791.35,Automatic,365,19,Declined,29,False,True,False,1
R004430,L002976,C00395,P00267,2024-01-06,115635,126042.15,Automatic,1095,6,Pending,23,True,False,False,2
R004431,L002979,C00395,P00221,2023-07-17,20160,21772.8,Automatic,1095,7,Declined,16,False,False,False,0
R004432,L002980,C00395,P00023,2023-09-21,121584,104562.24,Automatic,1095,2,Completed,18,True,True,False,2
R004433,L002980,C00395,P00023,2026-09-20,121584,144684.96,Manual,365,10,Pending,29,True,False,False,0
R004434,L002982,C00396,P00110,2024-04-22,42688,46956.8,Automatic,730,2,Pending,2,False,False,False,2
R004435,L002983,C00396,P00208,2022-07-27,88560,81475.2,Automatic,1095,6,Declined,27,False,False,True,0
R004436,L002983,C00396,P00208,2022-10-25,88560,77932.8,Negotiated,365,18,Completed,27,True,True,True,3
R004437,L002984,C00396,P00207,2024-12-08,56862,60273.72,Automatic,1095,4,Pending,20,False,True,False,2
R004438,L002984,C00396,P00207,2026-12-08,56862,45489.6,Automatic,730,17,Declined,3,True,False,True,2
R004439,L002985,C00397,P00073,2024-07-31,40470,38851.2,Manual,730,0,Completed,19,True,True,True,2
R004440,L002985,C00397,P00073,2024-08-30,40470,36423.0,Manual,1095,16,Completed,9,False,True,True,3
R004441,L002985,C00397,P00073,2024-09-29,40470,44517.0,Automatic,365,20,Declined,17,True,True,False,2
R004442,L002986,C00397,P00072,2021-01-27,98366,90496.72,Manual,730,1,Declined,3,False,True,False,1
R004443,L002986,C00397,P00072,2021-02-26,98366,92464.04,Automatic,730,18,Declined,2,False,True,False,1
R004444,L002987,C00397,P00248,2022-04-22,61625,67787.5,Automatic,730,6,Completed,29,False,False,False,0
R004445,L002987,C00397,P00248,2024-04-21,61625,62857.5,Manual,365,14,Pending,21,True,True,True,3
R004446,L002987,C00397,P00248,2026-04-21,61625,59160.0,Manual,1095,16,Completed,26,False,False,False,2
R004447,L002988,C00397,P00240,2023-11-17,2193,2609.67,Automatic,1095,14,Pending,26,False,False,False,3
R004448,L002988,C00397,P00240,2024-02-15,2193,2258.79,Automatic,365,13,Declined,5,False,False,False,2
R004449,L002988,C00397,P00240,2024-05-15,2193,2302.65,Automatic,1095,2,Pending,8,True,True,False,3
R004450,L002989,C00397,P00250,2024-11-30,60435,68895.9,Negotiated,1095,10,Completed,9,True,False,False,1
R004451,L002990,C00397,P00059,2023-04-23,77364,81232.2,Automatic,1095,25,Pending,17,True,True,False,1
R004452,L002990,C00397,P00059,2025-04-22,77364,92836.8,Automatic,730,3,Pending,18,False,False,False,2
R004453,L002990,C00397,P00059,2027-04-22,77364,91289.52,Automatic,1095,13,Pending,20,False,True,False,0
R004454,L002992,C00398,P00059,2021-08-25,198015,172273.05,Negotiated,1095,6,Completed,0,True,True,False,3
R004455,L002993,C00398,P00058,2021-07-07,97240,92378.0,Negotiated,730,13,Declined,10,False,True,False,2
R004456,L002993,C00398,P00058,2021-08-06,97240,111826.0,Automatic,1095,8,Completed,5,True,False,True,2
R004457,L002994,C00398,P00057,2021-01-03,25132,21613.52,Automatic,730,14,Pending,29,False,True,True,1
R004458,L002994,C00398,P00057,2021-04-03,25132,29655.76,Manual,365,23,Completed,6,False,False,False,2
R004459,L002995,C00398,P00127,2021-02-28,73227,81281.97,Negotiated,1095,24,Pending,29,False,False,True,3
R004460,L002995,C00398,P00127,2021-03-30,73227,60046.14,Negotiated,730,24,Pending,16,True,True,False,2
R004461,L002995,C00398,P00127,2021-04-29,73227,84943.32,Automatic,365,10,Pending,29,False,True,False,2
R004462,L002997,C00398,P00129,2024-02-03,70932,63129.48,Manual,1095,3,Completed,17,True,False,False,3
R004463,L002997,C00398,P00129,2026-02-02,70932,61710.84,Manual,365,18,Pending,19,True,True,True,0
R004464,L002997,C00398,P00129,2028-02-02,70932,84409.08,Automatic,730,7,Pending,28,False,True,True,2
R004465,L002998,C00398,P00236,2021-05-13,118170,126441.9,Negotiated,365,19,Pending,10,False,True,True,3
R004466,L002998,C00398,P00236,2021-06-12,118170,127623.6,Automatic,1095,13,Completed,11,False,True,False,0
R004467,L002998,C00398,P00236,2021-07-12,118170,96899.4,Automatic,730,24,Declined,24,False,True,False,0
R004468,L002999,C00398,P00179,2024-12-30,185409,165014.01,Negotiated,730,7,Completed,20,False,False,False,0
R004469,L003002,C00398,P00267,2021-12-09,18976,16698.88,Manual,730,7,Completed,10,True,False,True,1
R004470,L003002,C00398,P00267,2022-01-08,18976,16888.64,Negotiated,730,15,Pending,13,False,True,True,2
R004471,L003002,C00398,P00267,2022-02-07,18976,17457.92,Manual,730,17,Pending,25,True,True,False,0
R004472,L003003,C00398,P00266,2024-07-22,57629,50137.23,Automatic,365,17,Declined,25,False,False,False,0
R004473,L003003,C00398,P00266,2026-07-22,57629,50713.52,Manual,730,5,Pending,5,False,True,True,0
R004474,L003003,C00398,P00266,2028-07-21,57629,57629.0,Negotiated,1095,10,Declined,1,False,True,True,1
R004475,L003007,C00399,P00002,2024-01-22,22406,18821.04,Automatic,730,25,Pending,13,False,False,True,0
R004476,L003007,C00399,P00002,2026-01-21,22406,18372.92,Negotiated,365,10,Completed,17,True,False,True,2
R004477,L003007,C00399,P00002,2028-01-21,22406,25542.84,Negotiated,365,6,Completed,24,False,False,True,0
R004478,L003009,C00399,P00114,2022-01-27,142480,121108.0,Negotiated,365,5,Declined,14,True,False,False,0
R004479,L003009,C00399,P00114,2023-01-27,142480,138205.6,Negotiated,1095,18,Declined,14,False,False,False,2
R004480,L003011,C00399,P00029,2020-05-03,47320,56310.8,Negotiated,1095,25,Declined,10,True,False,False,1
R004481,L003011,C00399,P00029,2020-06-02,47320,40222.0,Manual,365,19,Pending,22,False,False,True,0
R004482,L003011,C00399,P00029,2020-07-02,47320,39748.8,Manual,1095,22,Declined,7,False,False,True,3
R004483,L003012,C00399,P00030,2024-02-16,5488,4555.04,Negotiated,365,9,Pending,23,True,True,False,2
R004484,L003012,C00399,P00030,2025-02-15,5488,5158.72,Manual,1095,19,Completed,15,False,False,True,2
R004485,L003013,C00399,P00053,2022-12-08,114190,113048.1,Negotiated,730,11,Pending,27,False,True,False,0
R004486,L003013,C00399,P00053,2024-12-07,114190,115331.9,Negotiated,365,13,Pending,8,True,True,False,0
R004487,L003014,C00399,P00185,2024-12-14,63189,53078.76,Manual,1095,3,Completed,9,False,True,True,3
R004488,L003017,C00399,P00124,2023-11-13,66674,56006.16,Automatic,1095,20,Pending,17,True,False,False,2
R004489,L003017,C00399,P00124,2025-11-12,66674,62673.56,Automatic,1095,16,Completed,27,False,False,True,3
R004490,L003018,C00399,P00122,2023-09-17,94068,107237.52,Manual,365,0,Declined,11,True,True,False,2
R004491,L003018,C00399,P00122,2023-12-16,94068,94068.0,Negotiated,365,5,Pending,9,True,True,True,1
R004492,L003019,C00399,P00090,2023-07-12,2214,2479.68,Automatic,1095,12,Declined,5,True,False,True,0
R004493,L003020,C00399,P00087,2025-01-26,13600,14552.0,Automatic,1095,4,Completed,21,True,False,False,1
R004494,L003020,C00399,P00087,2027-01-26,13600,12104.0,Negotiated,730,2,Pending,7,True,False,False,2
R004495,L003020,C00399,P00087,2029-01-25,13600,11016.0,Negotiated,730,18,Pending,15,False,False,False,1
R004496,L003022,C00400,P00037,2021-03-24,113124,109730.28,Automatic,1095,2,Pending,0,False,False,True,3
R004497,L003023,C00400,P00041,2026-03-23,14178,12193.08,Negotiated,730,13,Pending,15,False,True,False,1
R004498,L003025,C00401,P00268,2022-10-28,7194,6186.84,Automatic,1095,25,Completed,0,True,False,False,3
R004499,L003027,C00401,P00209,2024-11-07,71785,67477.9,Automatic,730,25,Completed,16,True,False,True,3
R004500,L003027,C00401,P00209,2025-11-07,71785,62452.95,Negotiated,1095,24,Declined,28,False,False,False,0
R004501,L003029,C00401,P00262,2020-10-28,164828,189552.2,Negotiated,730,20,Declined,23,False,True,True,3
R004502,L003030,C00401,P00134,2023-04-02,7587,6297.21,Manual,365,9,Declined,25,True,False,True,3
R004503,L003031,C00401,P00137,2020-09-03,53280,62337.6,Automatic,730,4,Completed,21,True,False,True,3
R004504,L003031,C00401,P00137,2020-12-02,53280,50616.0,Manual,1095,8,Completed,24,True,False,True,0
R004505,L003031,C00401,P00137,2021-03-02,53280,60206.4,Automatic,1095,20,Completed,22,False,True,False,1
R004506,L003032,C00401,P00136,2021-11-25,70656,65710.08,Negotiated,365,14,Completed,19,False,True,True,2
R004507,L003032,C00401,P00136,2021-12-25,70656,83374.08,Negotiated,365,16,Completed,19,False,False,False,3
R004508,L003032,C00401,P00136,2022-01-24,70656,65003.52,Manual,1095,13,Completed,5,False,False,False,2
R004509,L003033,C00401,P00097,2020-05-15,81408,96061.44,Manual,365,19,Declined,25,True,True,False,0
R004510,L003034,C00401,P00096,2023-04-09,86751,85883.49,Automatic,365,6,Declined,14,False,True,True,3
R004511,L003034,C00401,P00096,2023-07-08,86751,78075.9,Manual,730,1,Pending,6,True,False,False,1
R004512,L003037,C00401,P00145,2024-11-09,218891,262669.2,Negotiated,1095,15,Completed,10,False,False,False,2
R004513,L003037,C00401,P00145,2025-11-09,218891,262669.2,Manual,1095,22,Declined,17,True,True,True,1
R004514,L003038,C00401,P00148,2026-12-09,29233,28940.67,Automatic,1095,23,Completed,8,False,True,False,0
R004515,L003038,C00401,P00148,2028-12-08,29233,33033.29,Negotiated,730,5,Declined,27,False,False,True,2
R004516,L003039,C00401,P00146,2026-10-28,132696,119426.4,Manual,365,20,Declined,7,False,True,False,1
R004517,L003040,C00401,P00132,2020-07-06,78741,89764.74,Manual,365,8,Pending,22,True,False,True,3
R004518,L003041,C00401,P00133,2021-12-29,21850,19665.0,Manual,1095,18,Declined,5,False,False,False,3
R004519,L003041,C00401,P00133,2022-03-29,21850,22068.5,Automatic,365,24,Completed,23,True,False,False,2
R004520,L003042,C00401,P00230,2022-03-21,55319,60850.9,Negotiated,730,0,Declined,9,False,True,True,2
R004521,L003042,C00401,P00230,2023-03-21,55319,59191.33,Automatic,365,15,Pending,23,True,True,True,3
R004522,L003043,C00401,P00231,2025-08-27,49452,51430.08,Automatic,1095,3,Completed,3,True,False,False,0
R004523,L003043,C00401,P00231,2026-08-27,49452,55880.76,Negotiated,730,19,Declined,25,True,True,True,3
R004524,L003043,C00401,P00231,2027-08-27,49452,52913.64,Automatic,730,18,Declined,29,False,False,False,1
R004525,L003044,C00401,P00100,2025-04-01,45990,45990.0,Automatic,1095,13,Pending,7,False,False,False,1
R004526,L003046,C00401,P00098,2020-12-20,71000,65320.0,Automatic,365,15,Declined,11,False,True,True,2
R004527,L003046,C00401,P00098,2021-03-20,71000,61060.0,Manual,1095,2,Declined,17,False,True,True,3
R004528,L003046,C00401,P00098,2021-06-18,71000,68160.0,Negotiated,730,11,Pending,11,False,False,False,3
R004529,L003048,C00401,P00085,2025-12-29,63714,73271.1,Negotiated,730,16,Pending,7,True,True,True,2
R004530,L003050,C00402,P00079,2026-12-06,21186,20550.42,Negotiated,730,17,Completed,28,False,True,True,1
R004531,L003050,C00402,P00079,2028-12-05,21186,18643.68,Manual,365,11,Declined,8,False,False,False,3
R004532,L003050,C00402,P00079,2030-12-05,21186,17372.52,Negotiated,730,4,Completed,1,True,True,True,3
R004533,L003052,C00402,P00129,2020-09-09,44718,44718.0,Negotiated,730,12,Completed,16,True,False,False,1
R004534,L003052,C00402,P00129,2020-10-09,44718,43823.64,Negotiated,730,25,Completed,21,False,False,True,0
R004535,L003052,C00402,P00129,2020-11-08,44718,45612.36,Negotiated,1095,16,Pending,0,False,True,True,0
R004536,L003054,C00402,P00203,2024-12-27,58145,54074.85,Automatic,365,18,Completed,27,True,True,True,2
R004537,L003054,C00402,P00203,2026-12-27,58145,63378.05,Automatic,1095,17,Pending,7,False,True,False,3
R004538,L003055,C00402,P00138,2025-10-04,9280,10950.4,Negotiated,1095,4,Completed,22,False,True,True,1
R004539,L003055,C00402,P00138,2028-10-03,9280,7516.8,Manual,730,2,Completed,25,False,False,False,3
R004540,L003057,C00402,P00117,2023-09-13,100200,112224.0,Negotiated,730,15,Completed,9,True,True,False,0
R004541,L003057,C00402,P00117,2024-09-12,100200,114228.0,Negotiated,730,6,Completed,26,True,False,False,3
R004542,L003058,C00403,P00072,2025-11-01,41644,37479.6,Automatic,365,10,Pending,14,True,False,True,3
R004543,L003058,C00403,P00072,2026-11-01,41644,44559.08,Negotiated,365,13,Completed,23,True,False,False,2
R004544,L003059,C00404,P00263,2023-07-22,10752,9676.8,Automatic,365,13,Declined,11,False,True,False,2
R004545,L003060,C00404,P00261,2025-07-29,22944,19043.52,Automatic,365,3,Declined,18,True,False,False,1
R004546,L003060,C00404,P00261,2026-07-29,22944,20190.72,Automatic,365,21,Declined,1,True,True,True,1
R004547,L003060,C00404,P00261,2027-07-29,22944,25467.84,Negotiated,730,21,Declined,1,True,False,False,0
R004548,L003061,C00404,P00262,2020-11-03,145382,130843.8,Negotiated,730,24,Pending,29,True,False,True,2
R004549,L003061,C00404,P00262,2020-12-03,145382,149743.46,Automatic,1095,25,Pending,7,False,False,False,0
R004550,L003061,C00404,P00262,2021-01-02,145382,155558.74,Manual,730,7,Pending,29,False,True,True,1
R004551,L003064,C00404,P00181,2022-06-05,44528,51207.2,Negotiated,1095,7,Pending,0,False,False,False,2
R004552,L003064,C00404,P00181,2023-06-05,44528,53433.6,Manual,1095,20,Pending,5,False,False,False,1
R004553,L003064,C00404,P00181,2024-06-04,44528,48535.52,Negotiated,365,2,Pending,16,False,False,False,1
R004554,L003065,C00404,P00038,2022-04-09,15106,17674.02,Automatic,365,4,Declined,22,False,False,True,0
R004555,L003065,C00404,P00038,2023-04-09,15106,17069.78,Manual,1095,14,Declined,25,False,False,True,2
R004556,L003066,C00405,P00081,2023-06-30,67322,54530.82,Automatic,1095,9,Declined,18,False,False,False,2
R004557,L003067,C00405,P00080,2022-11-26,105228,108384.84,Automatic,730,24,Declined,12,False,True,False,3
R004558,L003067,C00405,P00080,2023-02-24,105228,90496.08,Negotiated,365,17,Completed,28,True,True,True,0
R004559,L003067,C00405,P00080,2023-05-25,105228,110489.4,Automatic,730,7,Completed,26,True,True,False,0
